417032;Książki;wies;3858;Kujawsko-pomorskie;wąbrzeski
417042;Płużnica;wies;4540;Kujawsko-pomorskie;wąbrzeski
417052;Ryńsk;wies;8359;Kujawsko-pomorskie;wąbrzeski
418011;Kowal;miasto;3344;Kujawsko-pomorskie;włocławski
418022;Baruchowo;wies;3318;Kujawsko-pomorskie;włocławski
418032;Boniewo;wies;3206;Kujawsko-pomorskie;włocławski
418043;Brześć Kujawski;gmina miejsko-wiejska;11018;Kujawsko-pomorskie;włocławski
418052;Choceń;wies;7731;Kujawsko-pomorskie;włocławski
418063;Chodecz;gmina miejsko-wiejska;5561;Kujawsko-pomorskie;włocławski
418072;Fabianki;wies;10169;Kujawsko-pomorskie;włocławski
418083;Izbica Kujawska;gmina miejsko-wiejska;7275;Kujawsko-pomorskie;włocławski
418092;Kowal;wies;3853;Kujawsko-pomorskie;włocławski
418102;Lubanie;wies;4346;Kujawsko-pomorskie;włocławski
418113;Lubień Kujawski;gmina miejsko-wiejska;6861;Kujawsko-pomorskie;włocławski
418123;Lubraniec;gmina miejsko-wiejska;8803;Kujawsko-pomorskie;włocławski
418132;Włocławek;wies;7355;Kujawsko-pomorskie;włocławski
419013;Barcin;gmina miejsko-wiejska;14321;Kujawsko-pomorskie;żniński
419022;Gąsawa;wies;4995;Kujawsko-pomorskie;żniński
419033;Janowiec Wielkopol;gmina miejsko-wiejska;8532;Kujawsko-pomorskie;żniński
419043;Łabiszyn;gmina miejsko-wiejska;10548;Kujawsko-pomorskie;żniński
419052;Rogowo;wies;6653;Kujawsko-pomorskie;żniński
419063;Żnin;gmina miejsko-wiejska;23104;Kujawsko-pomorskie;żniński
461000;Bydgoszcz;miasto;331898;Kujawsko-pomorskie;Bydgoszcz
462000;Grudziądz;miasto;89832;Kujawsko-pomorskie;Grudziądz
463000;Toruń;miasto;196298;Kujawsko-pomorskie;Toruń
464000;Włocławek;miasto;102730;Kujawsko-pomorskie;Włocławek
