    gm.w. Telatyn;0618102;3608
    gm.w. Tomaszów Lubelski;0618112;11041
    gm.m-w. Tyszowce;0618123;5194
    gm.w. Ulhówek;0618132;4084
  Powiat włodawski;0619000;35954
    m. Włodawa;0619011;12323
    gm.w. Hanna;0619022;2551
    gm.w. Hańsk;0619032;3467
    gm.w. Stary Brus;0619042;1859
    gm.w. Urszulin;0619052;4086
    gm.w. Włodawa;0619062;5727
    gm.w. Wola Uhruska;0619072;3631
    gm.w. Wyryki;0619082;2310
  Powiat zamojski;0620000;101819
    gm.w. Adamów;0620012;4462
    gm.w. Grabowiec;0620022;3629
    gm.w. Komarów-Osada;0620032;4544
    gm.m-w. Krasnobród;0620043;6768
    gm.w. Łabunie;0620052;5974
    gm.w. Miączyn;0620062;5168
    gm.w. Nielisz;0620072;5111
    gm.w. Radecznica;0620082;5160
    gm.w. Sitno;0620092;6571
    gm.w. Skierbieszów;0620102;4759
    gm.w. Stary Zamość;0620112;4897
    gm.w. Sułów;0620122;4116
    gm.m-w. Szczebrzeszyn;0620133;10677
    gm.w. Zamość;0620142;23793
    gm.m-w. Zwierzyniec;0620153;6190
Miasta na prawach powiatu:;;
Cities with powiat status:;;
Biała Podlaska;0661000;54926
Chełm;0662000;58357
Lublin;0663000;331991
Zamość;0664000;59274
