    gm.w. Miedzna;1433062;3623
    gm.w. Sadowne;1433072;5519
    gm.w. Stoczek;1433082;4566
    gm.w. Wierzbno;1433092;2487
  Powiat wołomiński;1434000;272237
    m. Kobyłka;1434011;27867
    m. Marki;1434021;43909
    m. Ząbki;1434031;44720
    m. Zielonka;1434041;18171
    gm.w. Dąbrówka;1434052;8516
    gm.w. Jadów;1434062;7105
    gm.w. Klembów;1434072;10963
    gm.w. Poświętne;1434082;6432
    gm.m-w. Radzymin;1434093;30560
    gm.w. Strachówka;1434102;2614
    gm.m-w. Tłuszcz;1434113;20132
    gm.m-w. Wołomin;1434123;51248
  Powiat wyszkowski;1435000;73579
    gm.w. Brańszczyk;1435012;8191
    gm.w. Długosiodło;1435022;7467
    gm.w. Rząśnik;1435032;6831
    gm.w. Somianka;1435042;5611
    gm.m-w. Wyszków;1435053;39319
    gm.w. Zabrodzie;1435062;6160
  Powiat zwoleński;1436000;34593
    gm.w. Kazanów;1436012;4305
    gm.w. Policzna;1436022;5176
    gm.w. Przyłęk;1436032;5841
    gm.w. Tczów;1436042;4825
    gm.m-w. Zwoleń;1436053;14446
  Powiat żuromiński;1437000;36065
    gm.m-w. Bieżuń;1437013;4650
    gm.w. Kuczbork-Osada;1437022;4327
    gm.m-w. Lubowidz;1437033;6344
    gm.w. Lutocin;1437042;4015
    gm.w. Siemiątkowo;1437052;3233
    gm.m-w. Żuromin;1437063;13496
  Powiat żyrardowski;1438000;75543
    m. Żyrardów;1438011;38985
    gm.m-w. Mszczonów;1438023;11347
    gm.w. Puszcza Mariańska;1438032;8782
    gm.w. Radziejowice;1438042;6334
    gm.m-w. Wiskitki;1438053;10095
Miasta na prawach powiatu:;;
Cities with powiat status:;;
Ostrołęka;1461000;48995
Płock;1462000;113146
Radom;1463000;198754
Siedlce;1464000;75820
Warszawa;1465011;1862345
